Player Name,HKS_No,Team,Opponent Name,Opponent_HKS_No,Opponent Team,Match Date,Venue,Rubber Number,Score,Result,Home/Away,Division,Pre Winner Rating,Post Winner Rating,Pre Loser Rating,Post Loser Rating,Winner Matches Played,Loser Matches Played,rel_diff
Mok Sui Kei,22983.0,WAKO,Somers Jonathan,35023.0,Bolton,2025-02-20,Masters - HK Squash Centre,3,3-0,Win,Away,M4,864.2550514972978,907.4401285080183,852.4439057392894,809.8490077946452,4,9,4.996797755003409
Fung Ching Hei,30881.0,Hong Kong Football Club L1,Tang Helen,32404.0,JESSICA L1,2025-02-20,Hong Kong Football Club,2,3-0,Win,Home,Premier Ladies,8488.821325448285,8665.894806757595,5648.1879417659775,5530.368957999706,7,5,2.0859607538029836
Yiu Sai Ngoi,29899.0,WAKO,Gollop Stephen,26674.0,Bolton,2025-02-20,Masters - HK Squash Centre,2,3-1,Win,Away,M4,1629.4650712653622,1659.3732683072733,1394.682561489929,1369.0837060154963,26,14,1.8354610705883894
Chui King Yat,27048.0,SKCSC,Chau Phil,32598.0,Hong Kong Football Club M4A,2025-02-20,Masters - Cornwall Street Squash Centre,5,3-0,Win,Home,M4,1106.2738618826625,1136.3852399148614,803.4956616288603,781.6255240000418,12,10,2.7218737664971315
Wong Rames Wang Lung,24280.0,United Services Recreation Club M4,Oei Chuen Shek Joseph,33696.0,Royal Hong Kong Yacht Club M4,2025-02-20,Royal Hong Kong Yacht Club,5,3-2,Win,Away,M4,1406.4295666065761,1404.3671679289732,1128.1891390871913,1129.8435239520898,14,12,-0.14664073669746974
Daigneault Christian,33667.0,United Services Recreation Club M4,Ho Stephen Wing Yuen,25235.0,Royal Hong Kong Yacht Club M4,2025-02-20,Royal Hong Kong Yacht Club,4,3-1,Win,Away,M4,1362.6940803912041,1372.9651158740148,1007.7212415100238,1000.1257431679747,14,5,0.7537301020535789
Mirapuri Rajesh,29742.0,United Services Recreation Club M4,Ho Wai Keung,31612.0,Royal Hong Kong Yacht Club M4,2025-02-20,Royal Hong Kong Yacht Club,3,3-0,Win,Away,M4,1326.6276538112982,1370.3742875504938,1042.0093744652584,1007.6482616642555,17,7,3.2975819261354142
Wong Tony Wing Tung,26395.0,SKCSC,Murray David,27253.0,Hong Kong Football Club M4A,2025-02-20,Masters - Cornwall Street Squash Centre,4,3-1,Win,Home,M4,1309.5449473512742,1346.871099013776,1283.6672249494295,1247.078669803187,13,24,2.8503146637310053
Chung Yee Ling Elaine,32184.0,JESSICA L1,Tam Cho Nga Mariko,31335.0,Hong Kong Football Club L1,2025-02-20,Hong Kong Football Club,3,3-1,Win,Away,Premier Ladies,3610.388846080795,3827.5114541366897,5425.996880088874,5099.686711258467,14,9,6.013828906312661
Salahuddin,33374.0,Hong Kong Cricket Club M1A,da Silva Juan,33553.0,Hong Kong Cricket Club M1B,2025-02-20,Hong Kong Cricket Club,3,3-0,Win,Away,Premier Masters,4086.5500059809965,4202.745978226197,3017.765326296421,2931.958918548159,14,10,2.843375758895352
Cheung Tsz Ching,32309.0,Kowloon Cricket Club L1B,Wai Sze Wing,31176.0,Hong Kong Cricket Club L1,2025-02-20,Kowloon Cricket Club,2,3-0,Win,Home,Premier Ladies,6537.339664082381,6824.733117232368,5951.35637824032,5689.723826108158,8,6,4.396183584111311
Ward Andrew,30509.0,Hong Kong Football Club M1B,Ho Eric Chu Him,29547.0,Hong Kong Football Club M1A,2025-02-20,Hong Kong Football Club,1,3-2,Win,Home,Premier Masters,9733.878806493993,9788.070108095171,8582.084058171951,8534.305129051447,14,12,0.5567287478967238
Hartley Alexander,34570.0,Hong Kong Football Club M1A,Gates Stuart,32455.0,Hong Kong Football Club M1B,2025-02-20,Hong Kong Football Club,3,3-0,Win,Away,Premier Masters,5574.526837091468,5525.76605844401,2398.686080734007,2419.6675567310685,2,15,-0.8747070392237871
Lau Dick Siu Wai,25832.0,Hong Kong Football Club M1A,Chiu Ho Ming,25294.0,Hong Kong Football Club M1B,2025-02-20,Hong Kong Football Club,2,3-2,Win,Away,Premier Masters,7956.663390332141,8080.822769924114,8021.048558863307,7895.884483937675,12,9,1.5604452959871986
Genever Peter John,33627.0,Hong Kong Cricket Club M1B,Ekanayake Yeshan,33658.0,Hong Kong Cricket Club M1A,2025-02-20,Hong Kong Cricket Club,2,3-0,Win,Home,Premier Masters,8162.885356552508,8197.772656375484,4285.211371419418,4266.896835885788,11,13,0.42738931516380485
Chiu Ho Fai,25295.0,Hong Kong Cricket Club M1A,Kwong Anson Yu Shun,24673.0,Hong Kong Cricket Club M1B,2025-02-20,Hong Kong Cricket Club,1,3-2,Win,Away,Premier Masters,9676.543779677633,9819.631624338523,9649.111890871827,9506.429683795346,21,4,1.4787081825785562
Wong Wing Kuen,31953.0,Kowloon Cricket Club 1A,Cheng Ting To Brogan,32047.0,Hong Kong Football Club 1B,2025-02-20,Hong Kong Football Club,2,3-1,Win,Away,Premier Main,9935.341550910625,10195.833846474823,9446.752045744919,9199.069959184308,9,4,2.621875596620252
Lam Matthew Shing Fung,30524.0,Kowloon Cricket Club 1A,Yip Tsz Fung,28146.0,Hong Kong Football Club 1B,2025-02-20,Hong Kong Football Club,1,3-0,Win,Away,Premier Main,15928.210164244098,16802.457591783274,16775.61725705016,15854.858422182419,6,3,5.488673357046109
Lai Long Ching,31373.0,Hong Kong Football Club 1A,Cheung Ka Yau,30944.0,FWD,2025-02-20,Hong Kong Football Club,3,3-0,Win,Home,Premier Main,9700.534497084542,10486.188043185775,14548.932136383983,13370.603238283406,14,3,8.099074812190594
Cheng Justin Hong-Chen,31629.0,Hong Kong Football Club 1A,Chan Russell Chi Ho,30075.0,FWD,2025-02-20,Hong Kong Football Club,2,3-0,Win,Home,Premier Main,12082.480046887704,12839.535200603852,14118.707988859393,13234.068361456686,16,4,6.265726496367409
Ho Samuel Ka Hei,29856.0,FWD,Lee Max Ho Yin,27346.0,Hong Kong Football Club 1A,2025-02-20,Hong Kong Football Club,1,3-1,Win,Away,Premier Main,20298.58481641472,20645.13442530161,17077.420852682586,16785.864886056377,8,7,1.707259949504694
Cheng Pik Ching,31149.0,Kowloon Cricket Club L1B,Lo Pui Yin Chloe,32618.0,Hong Kong Cricket Club L1,2025-02-20,Kowloon Cricket Club,3,3-2,Win,Home,Premier Ladies,5552.733409734708,5569.169276756669,4727.565334076693,4713.571931290185,6,8,0.29599596827656915
Tong Tsz Wing,27291.0,Kowloon Cricket Club L1B,Wong Kirstie Po Yui,30423.0,Hong Kong Cricket Club L1,2025-02-20,Kowloon Cricket Club,1,3-0,Win,Home,Premier Ladies,6843.408547584676,7220.616157604107,7229.941916095614,6831.42864719071,6,11,5.511984377325581
Chu Lap Sun,21706.0,United Services Recreation Club M4,Tse Ray,28736.0,Royal Hong Kong Yacht Club M4,2025-02-20,Royal Hong Kong Yacht Club,2,3-2,Win,Away,M4,1378.5195675366112,1363.2078400234918,969.7970826840415,980.5689781454977,25,16,-1.1107370452841083
Chen Ricky C,34536.0,Royal Hong Kong Yacht Club M4,Tong Chi On,19166.0,United Services Recreation Club M4,2025-02-20,Royal Hong Kong Yacht Club,1,3-2,Win,Home,M4,795.0939472756066,838.1063692685386,1355.6936065883358,1282.3542663763992,11,9,5.4097282642276765
Sly Lester George,33695.0,Royal Hong Kong Yacht Club M3,Chan Raymond Tsan Fai,23067.0,Titlows Squash Team,2025-02-20,Masters - HK Squash Centre,2,3-0,Win,Away,M3,1867.6965049882112,1868.2582596807488,924.0878126634702,923.8098710044833,5,20,0.030077407707152046
Cheng Victor Kwok Wai,20440.0,Royal Hong Kong Yacht Club M3,Fu Ivan Fuk Cheong,27126.0,Titlows Squash Team,2025-02-20,Masters - HK Squash Centre,1,3-0,Win,Away,M3,2688.421739400963,2667.19556792054,1172.4890921224076,1181.7463653260759,25,14,-0.7895402410022443
Chiu Vincent Man Shun,13037.0,Old Squash Fellows,Padgaonkar Ashwin,30116.0,Hong Kong Football Club M3B,2025-02-20,Masters - HK Squash Centre,2,3-0,Win,Home,M3,1757.0468680864612,1831.664255750391,1567.9121153087801,1501.3268077362047,10,20,4.2467499882455035
Bachani Vinay Suresh,32772.0,Kowloon Cricket Club M3,Bernard Edwin,29927.0,Hong Kong Cricket Club M3,2025-02-20,Hong Kong Cricket Club,1,3-2,Win,Away,M3,1336.6903322862454,1341.2708454359235,1145.2001874891441,1141.2758645617566,14,16,0.34267571471424846
Chan Christine Yik Tat,27830.0,Hong Kong Football Club M3B,So Yin Wei Winnie,29105.0,Old Squash Fellows,2025-02-20,Masters - HK Squash Centre,5,3-0,Win,Away,M3,946.4127222708861,1001.5420799750914,1042.5577359136703,981.8278482040456,11,6,5.8250862870824704
Schultz Nikolaj,28911.0,Hong Kong Football Club M3B,So Anthony Fuk Chi,22679.0,Old Squash Fellows,2025-02-20,Masters - HK Squash Centre,4,3-0,Win,Away,M3,1678.389445859797,1730.4904813980504,1284.211102577256,1244.3462616376007,12,9,3.104228024477559
Barton Jonathan,29502.0,Hong Kong Football Club M3B,Cheung Peter Tat Kei,30389.0,Old Squash Fellows,2025-02-20,Masters - HK Squash Centre,3,3-2,Win,Away,M3,1692.079837000391,1683.8326956757041,1296.1587966061006,1302.4762318364599,5,17,-0.4873967022328528
Tanner Julian,28057.0,Hong Kong Football Club M3B,Leung Dick Kan Fai,16988.0,Old Squash Fellows,2025-02-20,Masters - HK Squash Centre,1,3-1,Win,Away,M3,2566.4238212856076,2643.552878938563,2568.2423722224926,2491.0586614296726,29,13,3.005312568144685
Vera Henry,30779.0,Hong Kong Cricket Club M3,Lo Tin Yee Clement,11972.0,Kowloon Cricket Club M3,2025-02-20,Hong Kong Cricket Club,5,3-0,Win,Home,M3,835.096201621422,892.8455224326502,1065.0506575453967,991.3993201505209,14,7,6.915289603653115
Poole-Wilson Michael,34983.0,Hong Kong Cricket Club M3,Choy Yuk Kwong Donnie,3206.0,Kowloon Cricket Club M3,2025-02-20,Hong Kong Cricket Club,3,3-1,Win,Home,M3,1872.9030590077105,1916.3364064391244,1710.237720775838,1670.5766455485264,16,24,2.3190387362827805
Dickson Robert,30938.0,Hong Kong Cricket Club M3,Brettell David,19505.0,Kowloon Cricket Club M3,2025-02-20,Hong Kong Cricket Club,2,3-0,Win,Home,M3,1540.2521975002585,1574.0794022274374,1040.6299105352282,1017.7754707973519,14,13,2.1962120737161452
Lipsham David John,34542.0,Royal Hong Kong Yacht Club M3,Lo Wai Kiu Bobby,23640.0,Titlows Squash Team,2025-02-20,Masters - HK Squash Centre,4,3-0,Win,Away,M3,1716.791300534486,1764.7833526442555,1259.5207501976136,1224.311470270577,11,14,2.795450564948004
Lau John,25495.0,Royal Hong Kong Yacht Club M3,Yung Kai Sing,32148.0,Titlows Squash Team,2025-02-20,Masters - HK Squash Centre,5,3-0,Win,Away,M3,1698.3102763897336,1717.6799638350994,988.9642234467442,977.6848193418982,8,24,1.1405270117390953
Openshaw Michael,30134.0,Hong Kong Cricket Club M3,Fraser Peter,21519.0,Kowloon Cricket Club M3,2025-02-20,Hong Kong Cricket Club,4,3-2,Win,Home,M3,967.7648387039361,1000.7474512606949,1249.8655560649931,1207.2686050960594,2,6,3.4081226386495134
Cheng Chen Kaja,33257.0,Hong Kong Football Club M4B,Debnam Nicholas James,28702.0,Hong Kong Club Blue,2025-02-20,Hong Kong Football Club,5,3-0,Win,Home,M4,619.4505226940588,658.0331439301161,720.2421661388528,675.3817137277125,17,6,6.228523477267762
Etherington David,34471.0,Hong Kong Football Club M4B,Kendall Charles Richard,26162.0,Hong Kong Club Blue,2025-02-20,Hong Kong Football Club,4,3-1,Win,Home,M4,882.8578842551466,903.1216364761951,803.620935427738,785.1758653824114,10,11,2.2952450878483983
Dansanghani Rahul,32906.0,Hong Kong Football Club M4B,McLennan Justin,31202.0,Hong Kong Club Blue,2025-02-20,Hong Kong Football Club,2,3-1,Win,Home,M4,1815.3610642308465,1779.552804730914,911.4278954156805,929.405942448627,15,10,-1.9725144603728852
Rundle David Christopher,33718.0,Hong Kong Football Club M4B,Erro Davide,30077.0,Hong Kong Club Blue,2025-02-20,Hong Kong Football Club,1,3-0,Win,Home,M4,1971.86610804057,1995.2523523771224,1155.762597158047,1142.0553041618482,21,4,1.1859955521924945
Ford Anthony,34469.0,Hong Kong Football Club M4A,Leung Michael Yan Por,25671.0,SKCSC,2025-02-20,Masters - Cornwall Street Squash Centre,3,3-0,Win,Away,M4,1792.4735985469213,1850.5881246863887,1397.386323194277,1352.08108462784,15,15,3.242141261471204
Chow Kar Wah,23072.0,Hong Kong Football Club M4A,Chan Kin Hung Kit,26668.0,SKCSC,2025-02-20,Masters - Cornwall Street Squash Centre,2,3-0,Win,Away,M4,1624.2332393642614,1676.83730183023,1265.6388841331634,1224.648621585428,9,15,3.238701264761597
Au Siu Fai,20788.0,Hong Kong Football Club M4A,Mong Hoi Ching Norman,26529.0,SKCSC,2025-02-20,Masters - Cornwall Street Squash Centre,1,3-0,Win,Away,M4,2397.1894016197116,2465.912042788669,1775.9000263473429,1724.9885129808358,23,16,2.8668006425576418
Ho Kwan Lun,28186.0,Hong Kong Football Club M4B,Teng Fredric,31138.0,Hong Kong Club Blue,2025-02-20,Hong Kong Football Club,3,3-0,Win,Home,M4,1199.9494992999357,1250.6714123670636,1067.9578906266293,1022.8152681084983,14,2,4.227003977810698
Martin Timothy,26166.0,Bolton,Chan Chi Ming,26965.0,WAKO,2025-02-20,Masters - HK Squash Centre,1,3-0,Win,Home,M4,1167.2324481209353,1209.8707159373823,961.8390936980071,926.7037160451273,6,16,3.652937157897566
Au Ming Chung Sampson,27153.0,Titlows Squash Team,Le Hong Quang,33531.0,Royal Hong Kong Yacht Club M3,2025-02-20,Masters - HK Squash Centre,3,3-0,Win,Home,M3,1204.3286966675357,1285.0692589428354,1492.7742346846765,1392.695716758442,21,16,6.704196495418123
Stark Christopher Michael,33837.0,Bolton,Mak Derek Kam Yuen,7883.0,WAKO,2025-02-20,Masters - HK Squash Centre,4,3-0,Win,Home,M4,888.933949162537,922.1990917788788,741.3536674076686,713.6111838421601,2,17,3.7421388448130277
Farran Andrew,33845.0,Bolton,Chiu Chi Shing,15157.0,WAKO,2025-02-20,Masters - HK Squash Centre,5,3-2,Win,Home,M4,590.6965801513705,604.9222359621663,666.8435505258641,650.7840588203272,9,10,2.408284775772749
Chan Muk Kan,15418.0,Squashathon Zero,Tam Wing Tung,31736.0,Kinetic 2,2025-02-21,Yuen Long Jockey Club Squash Courts,4,3-2,Win,Away,8A,1506.1713285313715,1522.5602046816011,1425.6660071160059,1410.1531214438296,8,7,1.0881149999190332
Cheng Chun Yin,31531.0,Squashathon Zero,Law Tsz Long,33412.0,Kinetic 2,2025-02-21,Yuen Long Jockey Club Squash Courts,1,3-1,Win,Away,8A,2021.525546945262,2017.937830328273,1314.7884390527706,1317.1218690397143,9,6,-0.1774757000924547
Lee Hei Yu,33853.0,Striving Squash,Ko Vincent Tak Kwan,26264.0,TOMCAT,2025-02-21,Kwun Chung Sports Centre,3,3-2,Win,Home,8A,1555.034159783404,1585.0327231103079,1646.6285388731499,1614.8630048567436,6,7,1.9291256811414539
Lip Tsz Ho,32848.0,Striving Squash,Ho Nelson Ching Lim,26881.0,TOMCAT,2025-02-21,Kwun Chung Sports Centre,1,3-0,Win,Home,8A,2020.7903670142175,2097.0477359404135,1692.4509081738656,1628.5838908915223,8,5,3.7736407581390408
Pun Zhe Qiao Kimi,34012.0,JESSICA Smashin' Mochi,Ho Ka Wing,34786.0,Electrify Squash Ladies,2025-02-21,HK Squash Centre,3,3-0,Win,Home,L4,232.68231179132084,240.18215713830335,180.93131886041638,175.09951798379595,13,8,3.2232124948580894
Chau Po Yin,26879.0,TOMCAT,Man Kin Cheong,27789.0,Striving Squash,2025-02-21,Kwun Chung Sports Centre,2,3-0,Win,Away,8A,1968.9438359398462,2034.9575106426068,1558.1008430212303,1505.8616880347683,7,9,3.3527454413777136
Tang Ping Wai William,30493.0,TOMCAT,Lam Hoi Ha,33008.0,Striving Squash,2025-02-21,Kwun Chung Sports Centre,4,3-2,Win,Away,8A,1337.1824114076753,1343.0204432276573,1160.1377347523717,1155.0726658782485,8,9,0.4365920288942634
Lai Chun Sing,31036.0,Squashathon Zero,Yip Pui Yan,32602.0,Kinetic 2,2025-02-21,Yuen Long Jockey Club Squash Courts,5,3-0,Win,Away,8A,1408.0292371426417,1462.0810543360428,1189.6234096120477,1143.9558159505486,4,4,3.8388277578021164
Chiu Rebecca Wing Yin,19611.0,The Squash Club 1,Lau Justin Kai Tung,29005.0,Squashathon,2025-02-21,Cornwall Street Squash Centre,4,3-0,Win,Home,5,3649.930969250712,3762.2572132044775,2782.60607413326,2696.9716631420606,7,4,3.077489544324848
Ling Yau Hang,32441.0,Kinetic 2,Chow Siu Yin Wilson,26643.0,Squashathon Zero,2025-02-21,Yuen Long Jockey Club Squash Courts,3,3-2,Win,Home,8A,1461.2775242204664,1495.6607713773217,1637.485163084867,1598.9558241024822,7,6,2.352958051222844
Chu Kwok Lun,32771.0,TOMCAT,Chan Ho Yin,33288.0,Striving Squash,2025-02-21,Kwun Chung Sports Centre,5,3-0,Win,Away,8A,1219.0162254972975,1274.8639834668168,1137.539015829781,1085.4240379417467,6,4,4.5813793780092
Wong Chung Ching Karen,29078.0,Physical Chess 1,Li Kin Lok,33498.0,Happy Squash 2,2025-02-21,Cornwall Street Squash Centre,5,3-2,Win,Home,5,2325.289910651114,2315.5200996806702,1797.5268864717405,1805.0792771713595,14,9,-0.4201545332344443
Leung Sum Nam,30343.0,Squashathon,Wong Chun Fai,30582.0,The Squash Club 1,2025-02-21,Cornwall Street Squash Centre,3,3-2,Win,Away,5,3056.616122201293,3095.410096002168,2963.971494614337,2926.353348301021,9,10,1.2691804351583593
Yeung Kai San,32232.0,The Squash Club 1,Salahuddin,33374.0,Squashathon,2025-02-21,Cornwall Street Squash Centre,1,3-1,Win,Home,5,3655.7622803747136,3803.6035066622117,4202.745978226197,4032.7844020779453,10,15,4.044060169917406
Fung King To,31654.0,The Squash Club 1,Tang Hoo Lang,31737.0,Squashathon,2025-02-21,Cornwall Street Squash Centre,2,3-1,Win,Home,5,3088.093562734125,3179.094089471251,3066.273853783762,2975.916314367906,10,8,2.946818964142927
Chan Ka Long Leo,31679.0,The Squash Club 1,Tam Raymond Kin Wai,28747.0,Squashathon,2025-02-21,Cornwall Street Squash Centre,5,3-1,Win,Home,5,2796.150807071848,2871.7729780415075,2688.114345304852,2615.4140309682602,8,5,2.7045097416920747
Lui Ka Ho Vincent,30408.0,Hong Kong Football Club 8,Lee Darren Ching Him,27616.0,Physical Chess 3,2025-02-21,Hong Kong Football Club,1,3-0,Win,Home,8A,2116.9959955271515,2214.2968377426514,1979.404741682147,1888.4278343767232,4,6,4.596175071709149
Chu Wai Ho,32995.0,Hong Kong Football Club 8,Mok Ivan Tsz Pui,29744.0,Physical Chess 3,2025-02-21,Hong Kong Football Club,2,3-1,Win,Home,8A,1881.0509381638299,1911.4913772112327,1563.7329822598604,1538.4275970801482,8,6,1.6182676624970602
Ramachandran Arjun,33857.0,Hong Kong Football Club 8,Leung Sek Ho Kelvin,30926.0,Physical Chess 3,2025-02-21,Hong Kong Football Club,3,3-1,Win,Home,8A,2033.2907058441294,2047.592019551018,1493.3314746457602,1482.8280076177075,11,6,0.7033580424965006
Kirpalani Shaun,33211.0,Hong Kong Football Club 8,Tung Chun Keung Anson,30735.0,Physical Chess 3,2025-02-21,Hong Kong Football Club,4,3-0,Win,Home,8A,1583.2235915066422,1637.6525358330882,1267.3523740889464,1223.782626782672,11,7,3.4378558163506066
Tung Liam Chase Zhao Wen,33724.0,Hong Kong Football Club 8,Lee Kwan Ho,31167.0,Physical Chess 3,2025-02-21,Hong Kong Football Club,5,3-0,Win,Home,8A,1569.1304830715685,1629.3189107527533,1325.193428207552,1274.3618946431038,4,5,3.83578219469461
Chan Ching Long,32790.0,Kinetic 2,Ng Terry Ka Ming,28773.0,Squashathon Zero,2025-02-21,Yuen Long Jockey Club Squash Courts,2,3-2,Win,Home,8A,1462.479394423623,1508.2696238782135,1819.3204220440791,1762.3575001085858,7,8,3.130999973687614
Tse Sio Kit,34945.0,Dynamos Squash,Ho Chi Hung Eric,16752.0,MERCURY,2025-02-21,HK Squash Centre,1,3-0,Win,Away,8B,2272.893478334918,2342.0715884462224,1724.8353139955984,1672.337980348944,5,7,3.0436142639637875
Ng Shing Hin,34460.0,Dynamos Squash,Dissanayaka Waruna Lakmal,31384.0,MERCURY,2025-02-21,HK Squash Centre,3,3-1,Win,Away,8B,1822.2596589055154,1843.1683546786694,1421.6199508851478,1405.3082145676372,6,9,1.147404853692047
Wong Javy Ki Ling,26016.0,Hong Kong Football Club L3C,Yip Hoi Yiu,31330.0,i-Mask Advance Squash Club L3,2025-02-21,Cornwall Street Squash Centre,1,3-0,Win,Away,L3,1134.8338079147472,1203.691095698998,1291.3397695440444,1212.9863106335024,12,4,6.067609838904582
Wong Yu,32644.0,JESSICA L3,Chung King Long Jacqueline,33463.0,Hong Kong Cricket Club Rockettes,2025-02-21,HK Squash Centre,1,3-1,Win,Home,L3,1461.0968384483924,1442.9082131239109,816.5452322476957,826.710085732436,7,5,-1.2448610417771435
Lau Hiu Wing,33470.0,JESSICA L3,Chan Suk Ting,33646.0,Hong Kong Cricket Club Rockettes,2025-02-21,HK Squash Centre,2,3-1,Win,Home,L3,1285.9705221831232,1342.1901038430497,1544.8516351438207,1477.314385139834,8,8,4.371762858489594
Au Sin Man,32112.0,i-Mask Advance Squash Club L3,Chui Jennifer,33819.0,Hong Kong Football Club L3C,2025-02-21,Cornwall Street Squash Centre,2,3-1,Win,Home,L3,1186.59343170622,1210.64268381206,1041.9948183881584,1020.8762149888768,8,10,2.026747448893209
Chung Wing Yin,32610.0,Electrify Squash Ladies,Ho Chin Pik,27974.0,JESSICA Smashin' Mochi,2025-02-21,HK Squash Centre,1,3-1,Win,Away,L4,581.9901994138805,600.2316326205752,592.5074069160273,573.9363308075027,5,21,3.1343196543628213
Kwong Yee Ki,33988.0,Electrify Squash Ladies,Cheung Hoi Suen,29533.0,JESSICA Smashin' Mochi,2025-02-21,HK Squash Centre,2,3-2,Win,Away,L4,385.09393003793735,398.4288095465581,501.045936737102,483.6959172392225,9,5,3.462760243275473
Chan Cheuk Yan,33312.0,JESSICA L4,Wong Shuk Ting Ruby,32869.0,Hong Kong Football Club L4,2025-02-21,Hong Kong Football Club,1,3-0,Win,Away,L4,1787.8521090777176,1759.8950387861155,687.9716957358658,698.7296734000486,10,14,-1.5637238756858962
Kwong Wai Nga DoDo,30478.0,JESSICA L4,Morton Mavis,33877.0,Hong Kong Football Club L4,2025-02-21,Hong Kong Football Club,2,3-0,Win,Away,L4,1369.8524284989555,1369.66368794848,673.3028909280639,673.3956597224441,7,7,-0.01377816665130875
Ng Jessica Yuk Mui,23946.0,JESSICA L4,Fung Charmanie Kai-Qi,34136.0,Hong Kong Football Club L4,2025-02-21,Hong Kong Football Club,3,3-0,Win,Away,L4,972.7005673406726,975.3725667109492,499.2073303948594,497.8360125224958,8,7,0.2746990656725664
Lo Wing Man Veronica,31507.0,Hong Kong Football Club L3B,Wan Esther,33570.0,Hong Kong Football Club L3A,2025-02-21,Hong Kong Football Club,2,3-0,Win,Home,L3,896.4563572167858,908.908529682278,540.8668127974435,533.3539352551113,12,13,1.389043913320243
Chiang Ieng Long,34922.0,Dynamos Squash,Siu Chen Dong,31614.0,MERCURY,2025-02-21,HK Squash Centre,2,3-1,Win,Away,8B,1830.7877756443586,1888.1574125599616,1863.694253149969,1805.2934575759004,3,11,3.133603887835189
Ho Hoi Kiu Bernice,32377.0,Hong Kong Football Club L3B,Li Clarissa,31901.0,Hong Kong Football Club L3A,2025-02-21,Hong Kong Football Club,1,3-2,Win,Home,L3,2298.506626773437,2344.7516030389747,2460.949232209955,2411.435979775264,11,9,2.0119574913062106
Leong Chin Han,34927.0,Dynamos Squash,Chiu Ka Yin,20335.0,MERCURY,2025-02-21,HK Squash Centre,4,3-1,Win,Away,8B,1531.5076868820126,1573.745826948777,1482.8647637864344,1441.9681687974821,5,7,2.757945025581734
Yiu Sai Ngoi,29899.0,LONGVIEW,Chiu Dustin,33727.0,Fusion Squash Club 1,2025-02-21,HK Squash Centre,1,3-2,Win,Away,8B,1659.3732683072733,1655.4985050882126,1315.5677389840334,1318.6396900540892,27,6,-0.23350763165019178
Gaffney Noel Patrick,32858.0,LONGVIEW,Tang Ching On,34009.0,Fusion Squash Club 1,2025-02-21,HK Squash Centre,2,3-0,Win,Away,8B,1441.9984706552011,1495.9699981828353,1202.710225824963,1157.6948465566445,8,9,3.742828347322111
Chau Hing Bor,16841.0,MERCURY,Ng Cheuk Hin,34459.0,Dynamos Squash,2025-02-21,HK Squash Centre,5,3-0,Win,Home,8B,1585.854761470902,1674.3209073128253,1690.3553695328942,1596.059707484325,9,2,5.578451948517003
Cheung Tsz Long,33830.0,Vitality Squash 2,Mok Shing Hei,33030.0,X-Alpha 4,2025-02-21,HK Squash Centre,1,3-0,Win,Home,8B,1450.6846888939917,1554.6027248968812,1913.4502882768854,1776.3826005366261,6,5,7.16337856175466
Tse Ka Chun,33423.0,X-Alpha 4,Hui Cheuk Him Brody,34037.0,Vitality Squash 2,2025-02-21,HK Squash Centre,2,3-0,Win,Away,8B,1905.3180587831275,1973.0078081651936,1548.9889146130633,1493.9583799774332,4,3,3.5526745295899644
Ho Helen Sin Man,27854.0,Hong Kong Cricket Club Rockettes,Lee Rachel Wing Yan,26973.0,JESSICA L3,2025-02-21,HK Squash Centre,3,3-1,Win,Away,L3,1888.548535859725,1928.1262975705351,1673.780666865571,1638.7037328437455,19,21,2.0956708794774572
Leung Suen Yan Tiffany,33758.0,Hong Kong Football Club L3A,Law Tsz Ting,34134.0,Hong Kong Football Club L3B,2025-02-21,Hong Kong Football Club,3,3-2,Win,Away,L3,1040.25737337129,1047.0329710123992,928.8503248201338,922.8003642710452,5,11,0.6513385835613672
Cheuk Chun Hei,31201.0,Physical Chess 1,Lam Yin Tung,32973.0,Happy Squash 2,2025-02-21,Cornwall Street Squash Centre,2,3-2,Win,Home,5,3514.0675786563543,3510.2496624551773,2833.350707247426,2836.4290474690315,7,18,-0.10864663572112745
Lam Yan Kiu,33643.0,Hong Kong Racketlon Association 1,Wei Stephen J.,33719.0,Hong Kong Football Club 5A,2025-02-21,Hong Kong Football Club,5,3-1,Win,Away,5,3206.0517406445488,3251.0958326432838,2589.75321268679,2553.3679352792487,10,15,1.4049708377344923
Leung Keith Koon Chung,34985.0,Royal Hong Kong Yacht Club Div 13,Fung Ka Chun,31451.0,Squashathon PLZ,2025-02-21,Cornwall Street Squash Centre,5,3-0,Win,Away,13A,692.8313669812868,709.4374114374531,481.24933317751686,469.71456699614964,6,3,2.396837852264099
Leung Ka Luen Wilson,28829.0,Squashathon PLZ,Tse Ray,28736.0,Royal Hong Kong Yacht Club Div 13,2025-02-21,Cornwall Street Squash Centre,1,3-0,Win,Home,13A,691.383758672491,744.5818557136469,980.5689781454977,905.1197026879851,11,17,7.6944383453988285
Yip Edmund Kin Man,29325.0,Star River 3,Wu Chi Wai,24705.0,Arctic Circle,2025-02-21,Cornwall Street Squash Centre,1,3-2,Win,Home,13A,604.8593569580706,634.9934238558578,970.568136312313,922.2144739079082,3,10,4.98199565752541
Tam Rony Kwok Ki,12029.0,Star River 3,Wong Wai Ling Helen,33675.0,Arctic Circle,2025-02-21,Cornwall Street Squash Centre,2,3-0,Win,Home,13A,579.7260667155883,609.3575553286576,580.5995136860694,550.923380653082,11,10,5.111291403704697
